gene_id	gene_name	SH_INSM1	SH_INSM2	SH_LacZ1	SH_LacZ2
ENSG00000307004.1	ENSG00000307004	0	0	0	0
ENSG00000307005.1	ENSG00000307005	0	0	0	0
ENSG00000307006.1	ENSG00000307006	0	0	0	0
ENSG00000307007.1	ENSG00000307007	4.747937	0	4.008437	6.840903
ENSG00000307008.1	ENSG00000307008	0	0	0	0
ENSG00000307009.1	ENSG00000307009	0	0	6.344005	0
ENSG00000307010.1	ENSG00000307010	0	0.234754	0	0
ENSG00000307011.1	ENSG00000307011	0	0	0	0
ENSG00000307012.1	ENSG00000307012	0	0	0	0
ENSG00000307013.1	ENSG00000307013	0	0	0	0
ENSG00000307014.1	ENSG00000307014	0	0	0	0
ENSG00000307015.1	ENSG00000307015	0	0	0	0
ENSG00000307016.1	ENSG00000307016	0	0	0	0
ENSG00000307017.1	ENSG00000307017	0	0.799186	0	0
ENSG00000307018.1	ENSG00000307018	0	0	0	0
ENSG00000307019.1	ENSG00000307019	0.253953	0.234247	0	0
ENSG00000307020.1	ENSG00000307020	1.944368	0	0.617099	1.054387
ENSG00000307021.1	ENSG00000307021	0	0	0	0
ENSG00000307022.1	ENSG00000307022	0	0.117874	0	0
ENSG00000307023.1	ENSG00000307023	0	0	0	0
ENSG00000307024.1	ENSG00000307024	0	0	0	0
ENSG00000307025.1	ENSG00000307025	2.343275	2.849586	2.110887	2.105955
ENSG00000307027.1	ENSG00000307027	0	0	0	0
ENSG00000307028.1	ENSG00000307028	0	0	0	0
ENSG00000307029.1	ENSG00000307029	0	0	0.183482	0
ENSG00000307030.1	ENSG00000307030	0	0	0	0
ENSG00000307031.1	ENSG00000307031	0	0	0	0
ENSG00000307032.1	ENSG00000307032	0	0	0	0
ENSG00000307033.1	ENSG00000307033	5.789256	3.117762	1.497801	4.162743
ENSG00000307035.1	ENSG00000307035	0	0	0.123487	0
ENSG00000307036.1	ENSG00000307036	0.254358	0	0.119949	0
ENSG00000307037.1	ENSG00000307037	0.126497	0.233355	0	0
ENSG00000307038.1	ENSG00000307038	0	0.134603	0	0
ENSG00000307039.1	ENSG00000307039	0	0	0	0
ENSG00000307040.1	ENSG00000307040	0	0	0	0
ENSG00000307041.1	ENSG00000307041	0	0	0	0
ENSG00000307042.1	ENSG00000307042	0	0	0	0
ENSG00000307043.1	ENSG00000307043	0	0	0	0
ENSG00000307044.1	ENSG00000307044	0	0	0	0
ENSG00000307045.1	ENSG00000307045	0.574982	0	0	2.070092
ENSG00000307046.1	ENSG00000307046	1.909064	2.630447	6.312627	1.686882
ENSG00000307047.1	ENSG00000307047	0	0	0	0
ENSG00000307048.1	ENSG00000307048	0	0	0	0
ENSG00000307049.1	ENSG00000307049	0	0	0	0
ENSG00000307050.1	ENSG00000307050	0	0.094885	0	0
ENSG00000307051.1	ENSG00000307051	0	0	0	0
ENSG00000307052.1	ENSG00000307052	0	0	0	0
ENSG00000307053.1	ENSG00000307053	0	0	0	0
ENSG00000307054.1	ENSG00000307054	0	0	0	0
ENSG00000307055.1	ENSG00000307055	0	0	0	0
ENSG00000307056.1	ENSG00000307056	0	0	0	0
ENSG00000307057.1	ENSG00000307057	0	0	0	0
ENSG00000307058.1	ENSG00000307058	0	0	0	0
ENSG00000307059.1	ENSG00000307059	0	0	0	0
ENSG00000307060.1	ENSG00000307060	0	0	0.148999	0
ENSG00000307062.1	ENSG00000307062	0	0	0.677635	0
ENSG00000307063.1	ENSG00000307063	0.114667	0.211363	0	0
ENSG00000307064.1	ENSG00000307064	0.12344	0.373099	0.15761	0
ENSG00000307065.1	ENSG00000307065	0	0	0	0
ENSG00000307066.1	ENSG00000307066	1.518377	1.184274	0	0.271819
ENSG00000307067.1	ENSG00000307067	14.378566	23.223046	4.312498	5.027286
ENSG00000307068.1	ENSG00000307068	0	0	0	0
ENSG00000307069.1	ENSG00000307069	0.873792	2.190206	2.139625	6.772644
ENSG00000307070.1	ENSG00000307070	0	0	0	0
ENSG00000307071.1	ENSG00000307071	0	0	0	0
ENSG00000307072.1	ENSG00000307072	0	0	0.352297	0
ENSG00000307073.1	ENSG00000307073	0.720262	0	0	0
ENSG00000307074.1	ENSG00000307074	0	0	0	0
ENSG00000307075.1	ENSG00000307075	2.897549	4.09966	0.651993	0
ENSG00000307076.1	ENSG00000307076	0	0	0	0
ENSG00000307078.1	ENSG00000307078	0	0.396078	0	0
ENSG00000307079.1	ENSG00000307079	0.898298	3.577668	0	5.361756
ENSG00000307080.1	ENSG00000307080	0	0.305961	0	0
ENSG00000307081.1	ENSG00000307081	0	0	1.685894	0
ENSG00000307082.1	ENSG00000307082	0	0	0	0
ENSG00000307083.1	ENSG00000307083	0	0	0	0
ENSG00000307084.1	ENSG00000307084	0	0	0	0
ENSG00000307085.1	ENSG00000307085	0	0	0.293892	0
ENSG00000307086.1	ENSG00000307086	0	0	0	0
ENSG00000307087.1	ENSG00000307087	0	0	0.114766	0
ENSG00000307089.1	ENSG00000307089	0	0	0	0
ENSG00000307090.1	ENSG00000307090	0	0	0	0
ENSG00000307091.1	ENSG00000307091	0	0	0	0
ENSG00000307092.1	ENSG00000307092	0	0.180003	0.185647	0
ENSG00000307093.1	ENSG00000307093	0	0	0	0
ENSG00000307094.1	ENSG00000307094	1.29674	1.514756	0	0
ENSG00000307095.1	ENSG00000307095	0	0	0	0
ENSG00000307096.1	ENSG00000307096	0	0.505071	0	1.20826
ENSG00000307097.1	ENSG00000307097	0	0	0	0
ENSG00000307098.1	ENSG00000307098	3.052501	4.370402	1.877296	4.151132
ENSG00000307099.1	ENSG00000307099	0	0	0	0
ENSG00000307100.1	ENSG00000307100	0	0	0	0
ENSG00000307101.1	ENSG00000307101	1.604358	1.766275	1.10322	2.132586
ENSG00000307102.1	ENSG00000307102	0	0	0	0
ENSG00000307103.1	ENSG00000307103	2.43046	0.458522	1.851297	1.054387
ENSG00000307104.1	ENSG00000307104	0	0	0	0
ENSG00000307105.1	ENSG00000307105	0	0	0	0
ENSG00000307106.1	ENSG00000307106	0.38091	0	0	0
ENSG00000307107.1	ENSG00000307107	0	0	0	0
ENSG00000307108.1	ENSG00000307108	0	0	0	0
ENSG00000307109.1	ENSG00000307109	0	0	0	0
ENSG00000307110.1	ENSG00000307110	0	0	0	0
ENSG00000307111.1	ENSG00000307111	0	0	0.981389	0
ENSG00000307112.1	ENSG00000307112	0	0	1.27465	0.728627
ENSG00000307113.1	ENSG00000307113	0	0	0	0
ENSG00000307114.1	ENSG00000307114	0	0	0	0
ENSG00000307115.1	ENSG00000307115	0	0	0	0
ENSG00000307116.1	ENSG00000307116	0	0	0	0
ENSG00000307117.1	ENSG00000307117	0	0	0	0
ENSG00000307118.1	ENSG00000307118	0	0	0	0
ENSG00000307119.1	ENSG00000307119	0	0	0	0
ENSG00000307120.1	ENSG00000307120	1.163005	1.091054	3.555061	0
ENSG00000307121.1	ENSG00000307121	0	0	0	0
ENSG00000307123.1	ENSG00000307123	0	0.387131	0.268123	0
ENSG00000307124.1	ENSG00000307124	0	0	0	0
ENSG00000307125.1	ENSG00000307125	0	0.605903	0	0
ENSG00000307126.1	ENSG00000307126	0	0	0	0
ENSG00000307127.1	ENSG00000307127	0	0	0	0
ENSG00000307128.1	ENSG00000307128	0	0	0	0
ENSG00000307129.1	ENSG00000307129	0	0	0	0
ENSG00000307130.1	ENSG00000307130	0	0.094398	0	0
ENSG00000307131.1	ENSG00000307131	0	0	0	0
ENSG00000307132.1	ENSG00000307132	0	0	0	0
ENSG00000307133.1	ENSG00000307133	0	0	0	0
ENSG00000307134.1	ENSG00000307134	8.861581	7.669068	2.274529	0
ENSG00000307135.1	ENSG00000307135	0	0	0	0
ENSG00000307136.1	ENSG00000307136	0.207335	0	0.264279	3.315869
ENSG00000307137.1	ENSG00000307137	0.91442	0.552081	1.255021	0.564825
ENSG00000307138.1	ENSG00000307138	0	0.118329	1.526654	0
ENSG00000307139.1	ENSG00000307139	0	0	0	0
ENSG00000307140.1	ENSG00000307140	0	0.648381	0.440856	0
ENSG00000307141.1	ENSG00000307141	1.622045	1.871259	2.586172	6.894512
ENSG00000307142.1	ENSG00000307142	0	0	0	0
ENSG00000307144.1	ENSG00000307144	0	0	0	0
ENSG00000307145.1	ENSG00000307145	4.127271	3.849293	3.003052	2.64786
ENSG00000307146.1	ENSG00000307146	0	0	0	0
ENSG00000307147.1	ENSG00000307147	0	0	0	0
ENSG00000307148.1	ENSG00000307148	0	0	0	0
ENSG00000307149.1	ENSG00000307149	0	0	0	0
ENSG00000307150.1	ENSG00000307150	0	0	0.939406	1.635163
ENSG00000307151.1	ENSG00000307151	2.502519	2.33376	0.909689	0
ENSG00000307152.1	ENSG00000307152	0	0	0	0
ENSG00000307153.1	ENSG00000307153	0	0.279116	0	0
ENSG00000307154.1	ENSG00000307154	0	0	0	0
ENSG00000307155.1	ENSG00000307155	0	0	0	0
ENSG00000307156.1	ENSG00000307156	0	0	0	0
ENSG00000307157.1	ENSG00000307157	0.752274	0	0	0
ENSG00000307158.1	ENSG00000307158	0	0	0	0
ENSG00000307159.1	ENSG00000307159	0	0	0	0
ENSG00000307160.1	ENSG00000307160	0	0	0	0
ENSG00000307161.1	ENSG00000307161	0	0	0	0
ENSG00000307162.1	ENSG00000307162	0	0	0	0
ENSG00000307163.1	ENSG00000307163	0	0	0	0
ENSG00000307164.1	ENSG00000307164	1.26028	0.588509	0.4011	0
ENSG00000307165.1	ENSG00000307165	0	0	0	0
ENSG00000307167.1	ENSG00000307167	0	0	0	0
ENSG00000307168.1	ENSG00000307168	0	0	0	0
ENSG00000307169.1	ENSG00000307169	0.337342	0	0.420021	0
ENSG00000307170.1	ENSG00000307170	0	0	0	0
ENSG00000307171.1	ENSG00000307171	0.287238	0	0	0
ENSG00000307172.1	ENSG00000307172	0.847484	0.914413	0.754437	0.17808
ENSG00000307173.1	ENSG00000307173	0	0	0	0
ENSG00000307174.1	ENSG00000307174	0	0	0	0
ENSG00000307175.1	ENSG00000307175	4.526058	2.761084	4.58394	6.039544
ENSG00000307176.1	ENSG00000307176	0.140449	0.907676	0	0
ENSG00000307177.1	ENSG00000307177	0	0	0	0
ENSG00000307178.1	ENSG00000307178	0	0	0	0
ENSG00000307179.1	ENSG00000307179	0	0	0	0
ENSG00000307180.1	ENSG00000307180	0	0	0	0
ENSG00000307181.1	ENSG00000307181	0.58671	0.376371	1.020582	0
ENSG00000307182.1	ENSG00000307182	0	0	0	0
ENSG00000307183.1	ENSG00000307183	0	0	0	0
ENSG00000307184.1	ENSG00000307184	0	0.127873	0	0
ENSG00000307185.1	ENSG00000307185	0	0	0	0
ENSG00000307186.1	ENSG00000307186	0.193758	0.359057	0.247002	1.331659
ENSG00000307187.1	ENSG00000307187	0	0	0	0.523462
ENSG00000307188.1	ENSG00000307188	0.503649	0	0.428145	0
ENSG00000307189.1	ENSG00000307189	0	0	0	0
ENSG00000307190.1	ENSG00000307190	0.197951	0	0.757027	0.453112
ENSG00000307191.1	ENSG00000307191	0.130945	0	0	0
ENSG00000307192.1	ENSG00000307192	0	0.0728	0.202073	1.299976
ENSG00000307193.1	ENSG00000307193	0	0	0	0
ENSG00000307194.1	ENSG00000307194	0	0	0	0
ENSG00000307195.1	ENSG00000307195	0	0	0	0
ENSG00000307196.1	ENSG00000307196	0	0	0	0
ENSG00000307197.1	ENSG00000307197	0	0	0	0
ENSG00000307198.1	ENSG00000307198	0	0.225902	0	0
ENSG00000307199.1	ENSG00000307199	0.899474	0.166529	0.917451	0.413286
ENSG00000307200.1	ENSG00000307200	0	0	0	0
ENSG00000307201.1	ENSG00000307201	0	0.179179	0.739584	3.290271
ENSG00000307202.1	ENSG00000307202	0	0	0	0
ENSG00000307203.1	ENSG00000307203	14.914853	21.705235	30.384671	27.44362
ENSG00000307204.1	ENSG00000307204	0.403848	0.187196	0.257397	0
ENSG00000307205.1	ENSG00000307205	0	0	0	0
ENSG00000307207.1	ENSG00000307207	0	0	0	0
ENSG00000307208.1	ENSG00000307208	0	0.27361	0.37776	0
ENSG00000307209.1	ENSG00000307209	0	0	0	0
ENSG00000307210.1	ENSG00000307210	0	0	0	0
ENSG00000307211.1	ENSG00000307211	0	0	0	0
ENSG00000307212.1	ENSG00000307212	0	0	1.341617	0
ENSG00000307213.1	ENSG00000307213	0	0	0	0
ENSG00000307214.1	ENSG00000307214	0	0	0	0
ENSG00000307215.1	ENSG00000307215	0	0	0	0
ENSG00000307216.1	ENSG00000307216	3.633257	3.570904	1.114805	0.623976
ENSG00000307217.1	ENSG00000307217	0.600146	0	1.528256	3.365574
ENSG00000307218.1	ENSG00000307218	0	0	0	0
ENSG00000307219.1	ENSG00000307219	0	0	0	0
ENSG00000307220.1	ENSG00000307220	0	0	0	0
ENSG00000307221.1	ENSG00000307221	0	0	0	0
ENSG00000307222.1	ENSG00000307222	0	0	1.078957	0
ENSG00000307223.1	ENSG00000307223	0	0	0	0
ENSG00000307224.1	ENSG00000307224	0	0	1.146719	0
ENSG00000307225.1	ENSG00000307225	0.408782	0.282325	0	0
ENSG00000307226.1	ENSG00000307226	0	0	0	0
ENSG00000307227.1	ENSG00000307227	0	0	0	0
ENSG00000307228.1	ENSG00000307228	0	0	0.823322	0
ENSG00000307229.1	ENSG00000307229	0	0	0	0
ENSG00000307230.1	ENSG00000307230	0	0	0	0
ENSG00000307231.1	ENSG00000307231	0	0	0	0
ENSG00000307232.1	ENSG00000307232	2.743403	0	0	0
ENSG00000307233.1	ENSG00000307233	0.06785	0	0.259768	1.116624
ENSG00000307234.1	ENSG00000307234	0	0	0	0
ENSG00000307235.1	ENSG00000307235	0	0.538841	0.255352	0
ENSG00000307236.1	ENSG00000307236	0	0.063743	0	0
ENSG00000307237.1	ENSG00000307237	0	0	0	0
ENSG00000307238.1	ENSG00000307238	0	0	0	0
ENSG00000307239.1	ENSG00000307239	0	0	0	0
ENSG00000307240.1	ENSG00000307240	0	0	0	0
ENSG00000307241.1	ENSG00000307241	0.19737	1.635371	1.385005	3.227385
ENSG00000307242.1	ENSG00000307242	0	0.245177	0.677812	0
ENSG00000307243.1	ENSG00000307243	0.435768	1.614777	1.123338	3.119706
ENSG00000307244.1	ENSG00000307244	0	0	0	0
ENSG00000307245.1	ENSG00000307245	0	0	0	0
ENSG00000307246.1	ENSG00000307246	0	0	0	0
ENSG00000307247.1	ENSG00000307247	0.866657	1.615948	1.839397	4.545907
ENSG00000307248.1	ENSG00000307248	0	0	0	0
ENSG00000307250.1	ENSG00000307250	0	0	0.58378	0
ENSG00000307251.1	ENSG00000307251	0	0	0	0
ENSG00000307252.1	ENSG00000307252	0	0	0	0
ENSG00000307253.1	ENSG00000307253	0	0	0	0
ENSG00000307254.1	ENSG00000307254	0	0	0	0
ENSG00000307255.1	ENSG00000307255	0	0	0.453064	1.225085
ENSG00000307256.1	ENSG00000307256	0	0	0	0
ENSG00000307257.1	ENSG00000307257	0	0	0	0
ENSG00000307258.1	ENSG00000307258	0	0	0	0
ENSG00000307259.1	ENSG00000307259	0	0	1.422524	2.355063
ENSG00000307260.1	ENSG00000307260	0	0	0	0
ENSG00000307261.1	ENSG00000307261	0	0	0	0
ENSG00000307262.1	ENSG00000307262	0	0	0	0
ENSG00000307263.1	ENSG00000307263	0	0	0	0
ENSG00000307264.1	ENSG00000307264	0	0	0	0
ENSG00000307265.1	ENSG00000307265	0	0	0	0
ENSG00000307266.1	ENSG00000307266	0	0	0	0
ENSG00000307267.1	ENSG00000307267	0	0	0	0
ENSG00000307268.1	ENSG00000307268	0	0	0	0
ENSG00000307269.1	ENSG00000307269	0	0	0	0
ENSG00000307270.1	ENSG00000307270	0	0	0	0
ENSG00000307271.1	ENSG00000307271	0	0	0	0
ENSG00000307272.1	ENSG00000307272	0.426078	0	0	0
ENSG00000307273.1	ENSG00000307273	1.758472	4.434862	7.731957	5.256788
ENSG00000307274.1	ENSG00000307274	0	0	0	0
ENSG00000307275.1	ENSG00000307275	1.275536	2.007216	0.553613	0
ENSG00000307276.1	ENSG00000307276	1.209507	0.639488	1.982817	0
ENSG00000307277.1	ENSG00000307277	0.097821	0	0	0
ENSG00000307278.1	ENSG00000307278	0	0	0	0
ENSG00000307279.1	ENSG00000307279	0	0	0	0
ENSG00000307280.1	ENSG00000307280	0.638118	1.954658	0.406152	0
ENSG00000307281.1	ENSG00000307281	0	0	0	0
ENSG00000307282.1	ENSG00000307282	0	0	0	0
ENSG00000307283.1	ENSG00000307283	0	0	0	0
ENSG00000307284.1	ENSG00000307284	0	0	0	0
ENSG00000307285.1	ENSG00000307285	0	0	0	0
ENSG00000307286.1	ENSG00000307286	0.300185	1.109291	0	0
ENSG00000307287.1	ENSG00000307287	0	0	0	0
ENSG00000307288.1	ENSG00000307288	0	0	0	0
ENSG00000307289.1	ENSG00000307289	1.075307	0.750922	3.081834	0
ENSG00000307290.1	ENSG00000307290	0	0	0	0
ENSG00000307291.1	ENSG00000307291	0	0	0	0
ENSG00000307292.1	ENSG00000307292	0	0	0	0
ENSG00000307293.1	ENSG00000307293	0	0	0	0
ENSG00000307294.1	ENSG00000307294	0	0	0	0
ENSG00000307295.1	ENSG00000307295	0.173865	0	0	0
ENSG00000307296.1	ENSG00000307296	0	0	0	0
ENSG00000307297.1	ENSG00000307297	0.548425	0	0	0
ENSG00000307298.1	ENSG00000307298	0.142237	0	0	0
ENSG00000307299.1	ENSG00000307299	0	0	0	0
ENSG00000307300.1	ENSG00000307300	0	0	0	0
ENSG00000307301.1	ENSG00000307301	0.331815	0.14187	0	0
ENSG00000307302.1	ENSG00000307302	0	0	0	0
ENSG00000307303.1	ENSG00000307303	0	0	0	0
ENSG00000307304.1	ENSG00000307304	0	0	0	0
ENSG00000307305.1	ENSG00000307305	0	0.421545	0	0
ENSG00000307306.1	ENSG00000307306	0	0	0	0
ENSG00000307307.1	ENSG00000307307	9.200491	6.391317	8.08765	8.248717
ENSG00000307308.1	ENSG00000307308	0	0	0	0
ENSG00000307309.1	ENSG00000307309	0.241761	0	0.540211	0
ENSG00000307310.1	ENSG00000307310	0	0	0	0
ENSG00000307311.1	ENSG00000307311	0	0	0	0
ENSG00000307312.1	ENSG00000307312	0	0	0	0
ENSG00000307313.1	ENSG00000307313	0	0	0	0
ENSG00000307314.1	ENSG00000307314	0	0	0	0
ENSG00000307315.1	ENSG00000307315	0	2.25851	0	0
ENSG00000307316.1	ENSG00000307316	0.463993	0	0	0
ENSG00000307317.1	ENSG00000307317	0	0	0	0
ENSG00000307318.1	ENSG00000307318	0	0	0	0
ENSG00000307319.1	ENSG00000307319	0	0	0	0
ENSG00000307320.1	ENSG00000307320	0	0	0	0
ENSG00000307321.1	ENSG00000307321	0	0	0	0
ENSG00000307322.1	ENSG00000307322	0	0.491271	0.336157	0
ENSG00000307323.1	ENSG00000307323	0	0	0	0
ENSG00000307324.1	ENSG00000307324	0	0	0	0
ENSG00000307325.1	ENSG00000307325	0	0	0	0
ENSG00000307326.1	ENSG00000307326	0	0	0	0
ENSG00000307327.1	ENSG00000307327	0.914192	0	1.631756	0
ENSG00000307328.1	ENSG00000307328	0	0.169953	0	0
ENSG00000307329.1	ENSG00000307329	0.14511	0.268028	0.185069	1.007248
ENSG00000307330.1	ENSG00000307330	0	0	0	0
ENSG00000307331.1	ENSG00000307331	3.036081	3.447136	1.160627	0.4974
ENSG00000307332.1	ENSG00000307332	0	0	0	0
ENSG00000307333.1	ENSG00000307333	0	0	0.361762	0
ENSG00000307334.1	ENSG00000307334	0	0	0	0
ENSG00000307335.1	ENSG00000307335	0	0.870227	0	0
ENSG00000307336.1	ENSG00000307336	0	1.616092	1.805467	0.767948
ENSG00000307337.1	ENSG00000307337	0	0	0	0
ENSG00000307338.1	ENSG00000307338	0	0.207546	0.161238	0.262304
ENSG00000307339.1	ENSG00000307339	0	0	0	0
ENSG00000307340.1	ENSG00000307340	0	0	0	0
ENSG00000307341.1	ENSG00000307341	0.463993	1.371166	0.379085	0.348733
ENSG00000307342.1	ENSG00000307342	17.246535	25.274331	6.594963	10.601997
ENSG00000307343.1	ENSG00000307343	0.715711	0	0	2.421305
ENSG00000307344.1	ENSG00000307344	0	0	0	2.070644
ENSG00000307345.1	ENSG00000307345	0.552568	0.255037	0	0
ENSG00000307346.1	ENSG00000307346	0	0	0	0
ENSG00000307347.1	ENSG00000307347	0	0	0	0
ENSG00000307348.1	ENSG00000307348	0	0	0	0
ENSG00000307349.1	ENSG00000307349	0	0	0	0
ENSG00000307350.1	ENSG00000307350	0	0	0	0
ENSG00000307351.1	ENSG00000307351	0	0	0	0
ENSG00000307352.1	ENSG00000307352	0	0	0	0
ENSG00000307353.1	ENSG00000307353	0	0	0	0
ENSG00000307354.1	ENSG00000307354	0	0	0	0
ENSG00000307355.1	ENSG00000307355	0	0	0	0
ENSG00000307356.1	ENSG00000307356	0	0	0	0
ENSG00000307357.1	ENSG00000307357	0	0	0	0
ENSG00000307358.1	ENSG00000307358	0	0	0	0
ENSG00000307359.1	ENSG00000307359	0	0	0	0
ENSG00000307360.1	ENSG00000307360	0	0	0	0
ENSG00000307361.1	ENSG00000307361	0	0	1.309142	1.526013
ENSG00000307362.1	ENSG00000307362	0	0.796018	0	0
ENSG00000307363.1	ENSG00000307363	0	0	0	0
ENSG00000307364.1	ENSG00000307364	0	0	0	0
ENSG00000307365.1	ENSG00000307365	2.67675	0.738199	0.757381	0
ENSG00000307366.1	ENSG00000307366	0	0	0	0
ENSG00000307367.1	ENSG00000307367	0	0	0	0
ENSG00000307368.1	ENSG00000307368	1.808679	1.358667	0.729952	0
ENSG00000307369.1	ENSG00000307369	0	0	0	0
ENSG00000307370.1	ENSG00000307370	0.590671	0	0	0
ENSG00000307371.1	ENSG00000307371	0.485746	0	0	0
ENSG00000307372.1	ENSG00000307372	0	0	0	0
ENSG00000307373.1	ENSG00000307373	0	0	0	0
ENSG00000307374.1	ENSG00000307374	0	0	0	0
ENSG00000307375.1	ENSG00000307375	0	0	0	0
ENSG00000307376.1	ENSG00000307376	0.213945	0	0.272694	0
ENSG00000307377.1	ENSG00000307377	0	0.832302	0	0
ENSG00000307378.1	ENSG00000307378	0.504391	0.323775	1.192932	0
ENSG00000307379.1	ENSG00000307379	0	0	0	0
ENSG00000307380.1	ENSG00000307380	0	0	0	0
ENSG00000307381.1	ENSG00000307381	0	0	0	0
ENSG00000307382.1	ENSG00000307382	0	0	0	0
ENSG00000307383.1	ENSG00000307383	0	0	0	0
ENSG00000307384.1	ENSG00000307384	0	0	0	0
ENSG00000307385.1	ENSG00000307385	0	0	0	0
ENSG00000307386.1	ENSG00000307386	0	0	0	0
ENSG00000307387.1	ENSG00000307387	0.497833	0	1.269617	0
ENSG00000307388.1	ENSG00000307388	0	0.572784	0	0
ENSG00000307389.1	ENSG00000307389	0	0	0	0
ENSG00000307390.1	ENSG00000307390	0.799872	0	0	0
ENSG00000307391.1	ENSG00000307391	0	0	0	0
ENSG00000307392.1	ENSG00000307392	0	0	1.270186	0
ENSG00000307393.1	ENSG00000307393	2.164688	1.094254	1.254316	0.901115
ENSG00000307394.1	ENSG00000307394	0	0	0	0
ENSG00000307395.1	ENSG00000307395	0	0	0	0
ENSG00000307396.1	ENSG00000307396	0	0.292389	0	3.503198
ENSG00000307397.1	ENSG00000307397	0	0	1.479607	0
ENSG00000307398.1	ENSG00000307398	0	0	0	0
ENSG00000307399.1	ENSG00000307399	0.755156	0.266669	0.222413	0
ENSG00000307400.1	ENSG00000307400	0	0	0	0
ENSG00000307401.1	ENSG00000307401	0	0	2.537745	0
ENSG00000307402.1	ENSG00000307402	0	0	0	0
ENSG00000307403.1	ENSG00000307403	0	0	0	0
ENSG00000307404.1	ENSG00000307404	0	0	0	0
ENSG00000307405.1	ENSG00000307405	0	0	0	0
ENSG00000307406.1	ENSG00000307406	1.207433	1.117162	0.879744	0.793745
ENSG00000307407.1	ENSG00000307407	0	0	0	0
ENSG00000307408.1	ENSG00000307408	0	0	0	0
ENSG00000307409.1	ENSG00000307409	0	0	0	0
ENSG00000307410.1	ENSG00000307410	0	0	0	0
ENSG00000307411.1	ENSG00000307411	0	0	0	0
ENSG00000307412.1	ENSG00000307412	0	0	0	0
ENSG00000307413.1	ENSG00000307413	0	0	0	0
ENSG00000307414.1	ENSG00000307414	0	0	0	0
ENSG00000307415.1	ENSG00000307415	0	0	0	0
ENSG00000307416.1	ENSG00000307416	0	0.56856	0.77564	6.826947
ENSG00000307417.1	ENSG00000307417	1.36409	2.810018	2.439875	0.816048
ENSG00000307418.1	ENSG00000307418	0	0	0	0
ENSG00000307419.1	ENSG00000307419	0	0	0	0
ENSG00000307420.1	ENSG00000307420	0	0	0	0
ENSG00000307421.1	ENSG00000307421	0	0	0	0
ENSG00000307422.1	ENSG00000307422	0	0	0	0
ENSG00000307423.1	ENSG00000307423	0	0	0	0
ENSG00000307424.1	ENSG00000307424	0	0	0	0
ENSG00000307425.1	ENSG00000307425	0	0	0	0
ENSG00000307426.1	ENSG00000307426	0	0.518813	0	0
ENSG00000307427.1	ENSG00000307427	0	0	0	0
ENSG00000307428.1	ENSG00000307428	0	0	0	0
ENSG00000307429.1	ENSG00000307429	0	0	0	0
ENSG00000307430.1	ENSG00000307430	0	0	0	0
ENSG00000307431.1	ENSG00000307431	0	0	0	0
ENSG00000307432.1	ENSG00000307432	0	0	0	0
ENSG00000307433.1	ENSG00000307433	12.522447	13.272141	10.995361	13.307089
ENSG00000307434.1	ENSG00000307434	0	0	0	0
ENSG00000307435.1	ENSG00000307435	0	0	0	0
ENSG00000307436.1	ENSG00000307436	0	0	0	0
ENSG00000307437.1	ENSG00000307437	0	0	0	0
ENSG00000307438.1	ENSG00000307438	0	0	0	0
ENSG00000307439.1	ENSG00000307439	0	0	0.195196	0
ENSG00000307440.1	ENSG00000307440	0	0	0	0
ENSG00000307441.1	ENSG00000307441	0	0	0	0
ENSG00000307442.1	ENSG00000307442	0	0	0	0
ENSG00000307443.1	ENSG00000307443	0	0	0	0
ENSG00000307444.1	ENSG00000307444	26.012036	34.604604	17.259607	32.075774
ENSG00000307445.1	ENSG00000307445	0	0	0	0
ENSG00000307446.1	ENSG00000307446	0	0.105078	0	0
ENSG00000307447.1	ENSG00000307447	0	0	0	0
ENSG00000307448.1	ENSG00000307448	0	0	0	0
ENSG00000307449.1	ENSG00000307449	0	0	0	0
ENSG00000307450.1	ENSG00000307450	0	0	0	0
ENSG00000307451.1	ENSG00000307451	0	1.209538	0	0
ENSG00000307452.1	ENSG00000307452	0	0	0.14831	0
ENSG00000307453.1	ENSG00000307453	0	0	0	0
ENSG00000307454.1	ENSG00000307454	0	0	0	0
ENSG00000307455.1	ENSG00000307455	0	0	0	0
ENSG00000307456.1	ENSG00000307456	0.153531	0	0	0
ENSG00000307457.1	ENSG00000307457	0	0	0	0
ENSG00000307458.1	ENSG00000307458	0	0	0	0
ENSG00000307459.1	ENSG00000307459	0	0.726816	0	0
ENSG00000307460.1	ENSG00000307460	0	0	0	0
ENSG00000307461.1	ENSG00000307461	0	0	0	0
ENSG00000307462.1	ENSG00000307462	0	0	0	0
ENSG00000307463.1	ENSG00000307463	0	0	0	0
ENSG00000307464.1	ENSG00000307464	0	0	0	0
ENSG00000307465.1	ENSG00000307465	0.127599	0.053833	0	0
ENSG00000307466.1	ENSG00000307466	0	0	0.216234	0
ENSG00000307467.1	ENSG00000307467	0	0	0	0
ENSG00000307468.1	ENSG00000307468	0	0	0	0
ENSG00000307469.1	ENSG00000307469	0	0	0	0
ENSG00000307471.1	ENSG00000307471	0	0	0	0
ENSG00000307472.1	ENSG00000307472	0	0	0	0
ENSG00000307473.1	ENSG00000307473	0	5.002915	0	0
ENSG00000307474.1	ENSG00000307474	0	0	0	0
ENSG00000307475.1	ENSG00000307475	0	0	0	0
